UID          PID    PPID  C    SZ   RSS PSR STIME TTY          TIME CMD
root           1       0  3  6563 16740  10 09:49 ?        00:00:02 /usr/lib/systemd/systemd --switched-root --system --deserialize=53 splash
  |   |   |   |   |   |-{containerd},2015
  |   |   |   |   |   |-{containerd},2016
  |   |   |   |   |   |-{containerd},2017
  |   |   |   |   |   |-{containerd},2018
  |   |   |   |   |   |-{containerd},2019
  |   |   |   |   |   |-{containerd},2020
  |   |   |   |   |   |-{containerd},2021
  |   |   |   |   |   |-{containerd},2023
  |   |   |   |   |   |-{containerd},2024
  |   |   |   |   |   |-{containerd},2025
  |   |   |   |   |   |-{containerd},2026
  |   |   |   |   |   |-{containerd},2049
  |   |   |   |   |   |-{containerd},2065
  |   |   |   |   |   |-{containerd},2066
  |   |   |   |   |   `-{containerd},2067
  |   |   |   |   |-{dockerd},2001
  |   |   |   |   |-{dockerd},2002
  |   |   |   |   |-{dockerd},2003
  |   |   |   |   |-{dockerd},2004
  |   |   |   |   |-{dockerd},2005
  |   |   |   |   |-{dockerd},2006
  |   |   |   |   |-{dockerd},2007
  |   |   |   |   |-{dockerd},2010
  |   |   |   |   |-{dockerd},2011
  |   |   |   |   |-{dockerd},2012
  |   |   |   |   |-{dockerd},2052
  |   |   |   |   |-{dockerd},2053
  |   |   |   |   |-{dockerd},2054
  |   |   |   |   |-{dockerd},2060
  |   |   |   |   |-{dockerd},2285
  |   |   |   |   `-{dockerd},2286
  |   |   |   |-{exe},1948
  |   |   |   |-{exe},1949
  |   |   |   |-{exe},1951
  |   |   |   |-{exe},1952
  |   |   |   |-{exe},1983
  |   |   |   |-{exe},1985
  |   |   |   |-{exe},1986
  |   |   |   |-{exe},1987
  |   |   |   |-{exe},1988
  |   |   |   `-{exe},1989
  |   |   |-slirp4netns,1976 --mtu 65520 -r 3 --disable-host-loopback --enable-seccomp --userns-path=/proc/1925/ns/user ...
  |   |   |-{rootlesskit},1899
  |   |   |-{rootlesskit},1900
  |   |   |-{rootlesskit},1901
  |   |   |-{rootlesskit},1902
  |   |   |-{rootlesskit},1904
  |   |   |-{rootlesskit},1969
  |   |   `-{rootlesskit},1970
  |   |-ssh-agent,4872 -D
  |   |-update-notifier,5281
  |   |   |-{update-notifier},5349
  |   |   |-{update-notifier},5350
  |   |   |-{update-notifier},5351
  |   |   |-{update-notifier},5361
  |   |   `-{update-notifier},5376
  |   |-user-session-he,6136/snap/snapd-desktop-integration/391/usr/bin/snapd-desktop-integratio
  |   |   |-snapd-desktop-i,6333
  |   |   |   |-{snapd-desktop-i},6363
  |   |   |   |-{snapd-desktop-i},6364
  |   |   |   |-{snapd-desktop-i},6365
  |   |   |   `-{snapd-desktop-i},6366
  |   |   |-{user-session-he},6320
  |   |   |-{user-session-he},6321
  |   |   `-{user-session-he},6322
  |   |-wireplumber,1906
  |   |   |-{wireplumber},1924
  |   |   |-{wireplumber},1926
  |   |   |-{wireplumber},1927
  |   |   |-{wireplumber},2367
  |   |   `-{wireplumber},2370
  |   |-xdg-desktop-por,5508
  |   |   |-{xdg-desktop-por},5516
  |   |   |-{xdg-desktop-por},5518
  |   |   |-{xdg-desktop-por},5519
  |   |   |-{xdg-desktop-por},5998
  |   |   `-{xdg-desktop-por},6020
  |   |-xdg-desktop-por,5524
  |   |   |-{xdg-desktop-por},5531
  |   |   |-{xdg-desktop-por},5532
  |   |   |-{xdg-desktop-por},5533
  |   |   |-{xdg-desktop-por},5541
  |   |   `-{xdg-desktop-por},5661
  |   |-xdg-desktop-por,6001
  |   |   |-{xdg-desktop-por},6008
  |   |   |-{xdg-desktop-por},6009
  |   |   |-{xdg-desktop-por},6010
  |   |   |-{xdg-desktop-por},6013
  |   |   `-{xdg-desktop-por},6014
  |   |-xdg-document-po,2184
  |   |   |-fusermount3,2203 -o rw,nosuid,nodev,fsname=portal,auto_unmount,subtype=portal -- /run/user/1000/doc
  |   |   |-{xdg-document-po},2190
  |   |   |-{xdg-document-po},2191
  |   |   |-{xdg-document-po},2192
  |   |   |-{xdg-document-po},2202
  |   |   |-{xdg-document-po},2205
  |   |   |-{xdg-document-po},2206
  |   |   `-{xdg-document-po},8662
  |   `-xdg-permission-,2194
  |       |-{xdg-permission-},2197
  |       |-{xdg-permission-},2198
  |       `-{xdg-permission-},2200
  |-systemd-journal,497
  |-systemd-logind,1522
  |-systemd-oomd,1074
  |-systemd-resolve,549
  |-systemd-udevd,545
  |-tailscaled,1734 --state=/var/lib/tailscale/tailscaled.state --socket=/run/tailscale/tailscaled.sock --port=41641
  |   |-{tailscaled},1772
  |   |-{tailscaled},1773
  |   |-{tailscaled},1774
  |   |-{tailscaled},1775
  |   |-{tailscaled},1819
  |   |-{tailscaled},1822
  |   |-{tailscaled},1823
  |   |-{tailscaled},1824
  |   |-{tailscaled},1825
  |   |-{tailscaled},1857
  |   |-{tailscaled},1861
  |   |-{tailscaled},1862
  |   |-{tailscaled},1863
  |   |-{tailscaled},1864
  |   |-{tailscaled},1866
  |   |-{tailscaled},1867
  |   `-{tailscaled},1868
  |-udisksd,1524
  |   |-{udisksd},1556
  |   |-{udisksd},1566
  |   |-{udisksd},1628
  |   |-{udisksd},1686
  |   |-{udisksd},1687
  |   `-{udisksd},1720
  |-unattended-upgr,1735 /usr/share/unattended-upgrades/unattended-upgrade-shutdown --wait-for-signal
  |   `-{unattended-upgr},1802
  |-upowerd,3232
  |   |-{upowerd},3295
  |   |-{upowerd},3296
  |   `-{upowerd},3298
  `-wpa_supplicant,1639 -u -s -O DIR=/run/wpa_supplicant GROUP=netdev
LISTEN    0      4096                               127.0.0.54:53                             0.0.0.0:*                                    
LISTEN    0      4096                                127.0.0.1:631                            0.0.0.0:*                                    
LISTEN    0      4096                                  0.0.0.0:22                             0.0.0.0:*                                    
LISTEN    0      4096                            127.0.0.53%lo:53                             0.0.0.0:*                                    
LISTEN    0      4096                           100.87.253.106:63121                          0.0.0.0:*                                    
TIME-WAIT 0      0                              100.87.253.106:22                       100.97.170.26:58974                                
ESTAB     0      0                              100.87.253.106:22                       100.97.170.26:58637                                
SYN-SENT  0      1                   100.87.253.106%tailscale0:35092                     91.189.91.61:80                                   
ESTAB     0      0                              100.87.253.106:22                       100.97.170.26:59057                                
SYN-SENT  0      1                   100.87.253.106%tailscale0:43600                     91.189.91.97:80                                   
SYN-SENT  0      1                   100.87.253.106%tailscale0:56024                  185.125.190.101:80                                   
SYN-SENT  0      1                   100.87.253.106%tailscale0:45252                     91.189.91.98:80                                   
SYN-SENT  0      1                   100.87.253.106%tailscale0:39624                     91.189.91.96:80                                   
SYN-SENT  0      1                   100.87.253.106%tailscale0:36362                   185.125.190.99:80                                   
SYN-SENT  0      1                   100.87.253.106%tailscale0:59224                  185.125.190.100:80                                   
SYN-SENT  0      1                   100.87.253.106%tailscale0:44780                     91.189.91.62:80                                   
SYN-SENT  0      1                   100.87.253.106%tailscale0:40960                     91.189.91.58:80                                   
SYN-SENT  0      1                   100.87.253.106%tailscale0:52410                     91.189.91.57:80                                   
LISTEN    0      4096              [fd7a:115c:a1e0::3c38:fd6b]:51738                             [::]:*                                    
LISTEN    0      4096                                    [::1]:631                               [::]:*                                    
LISTEN    0      511                                         *:1355                                 *:*     users:(("node",pid=1881,fd=22))
LISTEN    0      4096                                     [::]:22                                [::]:*                                    
LISTEN    0      511                                         *:80                                   *:*                                    
LISTEN    0      511                                         *:443                                  *:*                                    
LISTEN    0      5                                           *:3389                                 *:*                                    
ESTAB     0      0      [2001:f40:996:1468:7285:c2ff:fe8d:dbb]:44994              [2606:b740:49::116]:80                                   
ESTAB     0      0      [2001:f40:996:1468:7285:c2ff:fe8d:dbb]:33432            [2606:b740:1:20::103]:443                                  
ESTAB     0      0      [2001:f40:996:1468:7285:c2ff:fe8d:dbb]:55942 [2600:3c15::2000:6cff:fee4:d799]:443                                  
u_str ESTAB  0      0                                                           * 32356 * 39214 users:(("ibus-extension-",pid=5404,fd=14))                                                                                                                                                                                   
u_str ESTAB  0      0                                                           * 30340 * 31166 users:(("gsd-disk-utilit",pid=5294,fd=2),("gsd-disk-utilit",pid=5294,fd=1))                                                                                                                                                  
u_str ESTAB  0      0                                                           * 20185 * 20186                                                                                                                                                                                                                              
u_str ESTAB  0      0                                 /run/systemd/journal/stdout 24887 * 15352                                                                                                                                                                                                                              
u_dgr ESTAB  0      0                                                           * 19935 * 7647                                                                                                                                                                                                                               
u_str ESTAB  0      0                                                           * 28660 * 37150 users:(("gvfsd-metadata",pid=5660,fd=2),("gvfsd-metadata",pid=5660,fd=1))                                                                                                                                                    
u_str ESTAB  0      0                                          /run/user/1000/bus 33971 * 28430 users:(("dbus-daemon",pid=1880,fd=63))                                                                                                                                                                                       
u_str ESTAB  0      0                                                           * 18234 * 18235                                                                                                                                                                                                                              
u_str ESTAB  0      0                                          /run/user/1000/bus 38971 * 34125 users:(("dbus-daemon",pid=1880,fd=228))                                                                                                                                                                                      
u_str ESTAB  0      0                                                           * 19867 * 16956                                                                                                                                                                                                                              
u_str ESTAB  0      0                                                           * 35255 * 35256 users:(("evolution-addre",pid=5545,fd=5))                                                                                                                                                                                    
u_str ESTAB  0      0                                                           * 38970 * 30375 users:(("ibus-portal",pid=5416,fd=2))                                                                                                                                                                                        
u_str ESTAB  0      0                                          /run/user/1000/bus 38943 * 31182 users:(("dbus-daemon",pid=1880,fd=176))                                                                                                                                                                                      
u_str ESTAB  0      0                                                           * 29520 * 30058 users:(("gnome-keyring-d",pid=4542,fd=8))                                                                                                                                                                                    
u_str ESTAB  0      0                                                           * 31126 * 27554 users:(("goa-daemon",pid=5252,fd=2))                                                                                                                                                                                         
u_str ESTAB  0      0                                                           * 26578 * 30201 users:(("at-spi2-registr",pid=4981,fd=2),("at-spi2-registr",pid=4981,fd=1),("dbus-daemon",pid=4979,fd=2),("dbus-daemon",pid=4979,fd=1),("at-spi-bus-laun",pid=4972,fd=2),("at-spi-bus-laun",pid=4972,fd=1))                  
u_dgr ESTAB  0      0                                                           * 6769  * 7629                                                                                                                                                                                                                               
u_str ESTAB  0      0                                                           * 33339 * 35258 users:(("gvfs-udisks2-vo",pid=5548,fd=8))                                                                                                                                                                                    
u_str ESTAB  0      0                                 /run/dbus/system_bus_socket 37080 * 33338                                                                                                                                                                                                                              
u_str ESTAB  0      0                                                           * 15287 * 15288                                                                                                                                                                                                                              
u_str ESTAB  0      0                                                           * 38941 * 38944 users:(("gsd-print-notif",pid=5270,fd=5))                                                                                                                                                                                    
u_str ESTAB  0      0                                                           * 21145 * 22123 users:(("xdg-permission-",pid=2194,fd=2),("xdg-permission-",pid=2194,fd=1))                                                                                                                                                  
u_str ESTAB  0      0                                                           * 5038  * 24782                                                                                                                                                                                                                              
u_str ESTAB  0      0                                                           * 35274 * 33341 users:(("gvfs-goa-volume",pid=5592,fd=2),("gvfs-goa-volume",pid=5592,fd=1))                                                                                                                                                  
u_str ESTAB  0      0                     /home/sanjevi/.cache/ibus/dbus-s43qB1tj 39214 * 32356 users:(("ibus-daemon",pid=5247,fd=16))                                                                                                                                                                                       
u_str ESTAB  0      0                                                           * 26652 * 0     users:(("slirp4netns",pid=1976,fd=5))                                                                                                                                                                                        
u_str ESTAB  0      0                                                           * 36015 * 38961 users:(("evolution-alarm",pid=5288,fd=7))                                                                                                                                                                                    
u_str ESTAB  0      0                                                           * 28512 * 38926 users:(("gsd-datetime",pid=5255,fd=5))                                                                                                                                                                                       
u_str ESTAB  0      0                                 /run/systemd/journal/stdout 28505 * 31121                                                                                                                                                                                                                              
u_dgr ESTAB  0      0                                                           * 22757 * 22756                                                                                                                                                                                                                              
u_str ESTAB  0      0                                                           * 40235 * 40236                                                                                                                                                                                                                              
u_str ESTAB  0      0                                 /run/dbus/system_bus_socket 33297 * 30373                                                                                                                                                                                                                              
u_str ESTAB  0      0                                                           * 19075 * 20300 users:(("wireplumber",pid=1906,fd=16))                                                                                                                                                                                       
u_str ESTAB  0      0                                                           * 5039  * 5040                                                                                                                                                                                                                               
